id,name,category,image_path,description
4e1054d8-8cd8-472a-bbde-1a8b400bf839,Image 43 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_43 (1).jpg,shoes piece called Image 43 (1)
f27408c8-0cbd-4f64-b111-65f913c18039,Image 43,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_43.jpg,shoes piece called Image 43
9cfd6591-22a0-4dd7-8f5a-00510a7d99b7,Image 44 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_44 (1).jpg,shoes piece called Image 44 (1)
d2a0c1d4-d57d-4ab8-877b-81d863865125,Image 44,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_44.jpg,shoes piece called Image 44
09e74e1e-f2b4-4d82-bfb1-abe2f8f85389,Image 45 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_45 (1).jpg,shoes piece called Image 45 (1)
b62f04a1-f1d2-4a0a-8fd1-93b7d9c34300,Image 45,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_45.jpg,shoes piece called Image 45
0c7d94ac-8a6f-4bc8-933f-8245b2134c2f,Image 46 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_46 (1).jpg,shoes piece called Image 46 (1)
81bfe13f-f768-4d59-9863-8bc1e4b6b6e6,Image 46,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_46.jpg,shoes piece called Image 46
d2917aab-a78f-4e8d-bea8-fae8b6b88394,Image 47 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_47 (1).jpg,shoes piece called Image 47 (1)
6e98495a-f2c3-4595-9587-c9e700374803,Image 47,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_47.jpg,shoes piece called Image 47
903841b9-2dc4-4b23-a07b-62155daff12d,Image 48 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_48 (1).jpg,shoes piece called Image 48 (1)
24fd9b1c-c6e6-4860-adbb-5c0af29a521a,Image 48,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_48.jpg,shoes piece called Image 48
6281089a-39f3-46d0-a611-2ec028ed3dd4,Image 49,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_49.jpg,shoes piece called Image 49
62d59332-7845-4c7f-861d-bb66c48d1eb7,Image 49,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_49.png,shoes piece called Image 49
72835b14-f909-4c38-a58b-ea2f694c80ad,Image 5,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_5.jpg,shoes piece called Image 5
ed8ccd3a-6216-4cd7-a34f-f83d6c6ecd02,Image 5,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_5.png,shoes piece called Image 5
e44d377b-1b2f-4b19-9501-4b2c1290a0d7,Image 50 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_50 (1).jpg,shoes piece called Image 50 (1)
030cc683-92bc-47f5-8c51-4c700999a4f8,Image 50,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_50.jpg,shoes piece called Image 50
83f878a9-c69f-4057-88ef-4483f5c815e5,Image 51 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_51 (1).jpg,shoes piece called Image 51 (1)
eb1aaefe-39fd-4768-a751-dd60d26149a8,Image 51,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_51.jpg,shoes piece called Image 51
75ebe565-11df-4e72-834e-18eaba778cd8,Image 52 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_52 (1).jpg,shoes piece called Image 52 (1)
b5213642-a56b-4bc1-918d-d2a9efbacf5a,Image 52,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_52.jpg,shoes piece called Image 52
51d9887e-de45-40ed-b01b-8244004a1a57,Image 53 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_53 (1).jpg,shoes piece called Image 53 (1)
2a3c04e3-eedf-4f85-97d0-c7d77fde6e76,Image 53,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_53.jpg,shoes piece called Image 53
4308a01e-230e-4ee3-b825-4beb359c4f23,Image 54 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_54 (1).jpg,shoes piece called Image 54 (1)
830d11cd-3650-4012-b106-e9f7aeaf5067,Image 54,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_54.jpg,shoes piece called Image 54
6905bb4b-0112-437a-a037-9e2b241e0b2f,Image 55,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_55.jpg,shoes piece called Image 55
ab19111e-aad0-46f7-b6a9-18bedf58d4a1,Image 55,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_55.png,shoes piece called Image 55
4c9ec4aa-969a-423f-9e5f-82676b9727c7,Image 56,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_56.jpg,shoes piece called Image 56
c094de3b-ebd4-48a2-8e65-62ded3b9268b,Image 57,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_57.jpg,shoes piece called Image 57
c63f7f89-2463-4d30-b13d-942fe1889205,Image 58,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_58.jpg,shoes piece called Image 58
a6801075-719d-4e37-bc95-d6514b5d768c,Image 59,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_59.jpg,shoes piece called Image 59
7775ebb3-fc0c-4e7e-b435-7a1b716ff6d6,Image 6 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_6 (1).jpg,shoes piece called Image 6 (1)
d03a00a5-7d01-40a7-a7a7-1d6cdfe53f56,Image 6,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_6.jpg,shoes piece called Image 6
5a766fa0-c902-4f2b-b4f3-1f5033a41439,Image 60,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_60.jpg,shoes piece called Image 60
5c60e1ad-b00c-4722-bd38-b652f7235702,Image 61,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_61.jpg,shoes piece called Image 61
75891f4f-2627-4be9-a393-5c603bd2ab29,Image 62,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_62.jpg,shoes piece called Image 62
a330f023-5228-45bc-aa60-4b84a9bb407e,Image 63,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_63.jpg,shoes piece called Image 63
fbe33fbb-3dd7-4fb5-b1d1-191bdd6888ad,Image 64,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_64.jpg,shoes piece called Image 64
39c6ab3f-448f-4ad3-af17-e4889e628c44,Image 64,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_64.png,shoes piece called Image 64
bc7d97fa-65ed-4b29-9fcd-0412a2270424,Image 65,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_65.jpg,shoes piece called Image 65
99d8f353-bc93-456f-afde-e9220ef81701,Image 66,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_66.jpg,shoes piece called Image 66
8fbc1e58-419a-4ca6-bf53-cfd649c414ad,Image 67,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_67.jpg,shoes piece called Image 67
c206a782-9d73-4945-bd5c-77f4bc59afad,Image 68,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_68.jpg,shoes piece called Image 68
cea20594-1df0-401f-a20e-941109d1b6d9,Image 69,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_69.jpg,shoes piece called Image 69
6a985272-16af-46c6-b314-7bb3d874f18c,Image 7 (1),shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_7 (1).jpg,shoes piece called Image 7 (1)
4dc1f37f-7bf8-47aa-985c-2545ee2fccf6,Image 7,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_7.jpg,shoes piece called Image 7
d25dcd73-42d4-42b0-bd18-4c3278bf9e48,Image 70,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_70.jpg,shoes piece called Image 70
286ea990-3bc4-4507-959c-827b039e0efb,Image 71,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_71.jpg,shoes piece called Image 71
8f4c902b-8880-410b-922d-b4142bfd4543,Image 72,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_72.png,shoes piece called Image 72
bf57b6e7-c3f3-4ca8-8f05-29d98a40125c,Image 73,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_73.jpg,shoes piece called Image 73
493da88a-a323-4100-bede-4e4ea252036f,Image 74,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_74.jpg,shoes piece called Image 74
efbcab1f-f771-4b2a-a09b-06d83590eb07,Image 75,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_75.jpg,shoes piece called Image 75
86d13523-e66e-4e56-adc6-1de89777ac4a,Image 75,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_75.png,shoes piece called Image 75
e45965c0-729c-402b-a794-aab5d42e0c60,Image 76,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_76.jpg,shoes piece called Image 76
86cba6d5-34e6-4cef-8bcf-b7d384e9f6ec,Image 76,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_76.png,shoes piece called Image 76
4a2ca2bf-d2c2-40fc-b5f5-43d18d156361,Image 77,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_77.jpg,shoes piece called Image 77
ebfc1e96-d52d-4aa3-89b7-f07795ab1bac,Image 78,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_78.jpg,shoes piece called Image 78
fdc81e2d-0fd9-4783-9510-27111bca03e7,Image 79,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_79.jpg,shoes piece called Image 79
19b30dde-34da-45e1-b01c-355e74cf80f7,Image 8,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_8.jpg,shoes piece called Image 8
b9796cef-05b3-4949-8ca8-99f7e0189293,Image 8,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_8.png,shoes piece called Image 8
3cc1cffc-9a04-4aa1-8818-26442c111ee9,Image 80,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_80.jpg,shoes piece called Image 80
0ee8db0e-47ed-4b9a-af97-9420faaef5cc,Image 81,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_81.jpg,shoes piece called Image 81
afee97a2-ee6e-4f0e-bc31-bae6b5589915,Image 81,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_81.png,shoes piece called Image 81
3415f5a9-1512-45f0-8d40-ad606f3acd79,Image 82,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_82.jpg,shoes piece called Image 82
f9210d3f-3484-489c-982b-21c93a91459f,Image 82,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_82.png,shoes piece called Image 82
4bb89714-a081-4d1d-a5bf-b9a4d92e44f1,Image 83,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_83.jpg,shoes piece called Image 83
bd4f482d-37b3-4ba9-b823-748b9d4cc444,Image 84,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_84.jpg,shoes piece called Image 84
ee131b60-85ba-489e-b905-42f8debacba5,Image 85,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_85.jpg,shoes piece called Image 85
7b76f609-3bb3-40ab-96d5-d122c4e53951,Image 86,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_86.jpg,shoes piece called Image 86
7c602722-03ff-41c3-a28a-72aba566bf93,Image 87,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_87.jpg,shoes piece called Image 87
6c61fa6f-a6e8-4950-8d90-78b034c40299,Image 88,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_88.jpg,shoes piece called Image 88
3c17e876-f166-48a0-b443-89f553469444,Image 88,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_88.png,shoes piece called Image 88
1a1510f1-ddbe-4aaa-9fd0-0fb85de25e3d,Image 89,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_89.jpg,shoes piece called Image 89
05f0fa1b-cf0a-4ce1-918b-3ef83f574a00,Image 9,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_9.jpg,shoes piece called Image 9
d33c83b9-523b-4f55-87bc-3437ef6b8c55,Image 9,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_9.png,shoes piece called Image 9
593f920b-e14a-42c1-8754-262275c04772,Image 90,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_90.jpg,shoes piece called Image 90
8b19f420-7276-4305-baee-5e73d95a7e34,Image 91,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_91.jpg,shoes piece called Image 91
906cbf25-6e05-444a-a8e1-34371e2091d1,Image 91,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_91.png,shoes piece called Image 91
6c3d7339-fa19-4041-bf72-782484074a05,Image 92,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_92.jpg,shoes piece called Image 92
edfe31ab-988d-4f76-8f03-2980ba81b65f,Image 93,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_93.jpg,shoes piece called Image 93
83c0d460-bd27-42aa-a883-a92eba3bd1e3,Image 94,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_94.jpg,shoes piece called Image 94
95bca9ad-e640-4bf4-a303-f26a291fd5db,Image 95,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_95.jpg,shoes piece called Image 95
a8de5a0f-149f-4efe-8a55-49583bd03064,Image 96,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_96.jpg,shoes piece called Image 96
fcc4c920-8099-45e9-b2b9-c2cba69d4a4e,Image 97,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_97.jpg,shoes piece called Image 97
b6397d1d-a329-4839-bd92-675533b581ab,Image 98,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_98.jpg,shoes piece called Image 98
482e64a1-c18e-4c9b-b9eb-96f1f73ce4d2,Image 99,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_99.jpg,shoes piece called Image 99
75fcc39c-e08a-464d-94a8-a943cbac9bec,Image 99,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\image_99.png,shoes piece called Image 99
aaeda655-dc91-427d-ac2c-6f8e128d7bb0,Kyra,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\KYRA.jpg,shoes piece called Kyra
b59e1b33-1c1e-445a-8f48-99f44b00968f,Leopard Print Bow Detail Open Toe Low Heel – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Leopard_Print_Bow_Detail_Open_Toe_Low_Heel_–_Littlebox_India_image_10.jpg,shoes piece called Leopard Print Bow Detail Open Toe Low Heel – Littlebox India Image 10
385be4d9-d1fa-4a4d-a789-8f1609d32604,"Littlebox Aevitas Platform Boots Black Footwear – Littlebox India Back Side View Of A Model Wearing Black Leather Platform Heel Boots By Littlebox Aevitas, Featuring ",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Littlebox_Aevitas_Platform_Boots_Black_Footwear_–_Littlebox_India_Back_side_view_of_a_model_wearing_Black_leather_platform_heel_boots_by_Littlebox_Aevitas,_featuring_.jpg","shoes piece called Littlebox Aevitas Platform Boots Black Footwear – Littlebox India Back Side View Of A Model Wearing Black Leather Platform Heel Boots By Littlebox Aevitas, Featuring "
bc912d84-ff2a-4e7f-adb1-bf13232138e9,"Littlebox Aevitas Platform Boots Cherry Red – Littlebox India A Pair Of Burgundy Leather Platform Boots With A Zipper, Labeled As Littlebox Aevitas In Cherry Red.",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Littlebox_Aevitas_Platform_Boots_Cherry_Red_–_Littlebox_India_A_pair_of_burgundy_leather_platform_boots_with_a_zipper,_labeled_as_Littlebox_Aevitas_in_Cherry_Red..jpg","shoes piece called Littlebox Aevitas Platform Boots Cherry Red – Littlebox India A Pair Of Burgundy Leather Platform Boots With A Zipper, Labeled As Littlebox Aevitas In Cherry Red."
342ab5ad-f79a-4c60-a01e-b7f0c588b052,"Littlebox Aevitas Platform Boots Mocha – Littlebox India A Pair Of Beige Leather Platform Boots With A Zipper, Labeled As Littlebox Aevitas, In A Mocha Color",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Littlebox_Aevitas_Platform_Boots_Mocha_–_Littlebox_India_A_pair_of_beige_leather_platform_boots_with_a_zipper,_labeled_as_Littlebox_Aevitas,_in_a_mocha_color.jpg","shoes piece called Littlebox Aevitas Platform Boots Mocha – Littlebox India A Pair Of Beige Leather Platform Boots With A Zipper, Labeled As Littlebox Aevitas, In A Mocha Color"
5da56269-27e0-4387-9e02-8887db4a9357,Mary,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\MARY.jpg,shoes piece called Mary
e35a9239-a0df-4168-b252-e1f67db5f9b0,Mid Calf Lace Up Motorcycle Combat Shoes – Littlebox India A Woman Wearing A Short Dress And Mid Calf Lace Up Brown Motorcycle Combat Boots Stands Confidently.,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Mid_Calf_Lace_Up_Motorcycle_Combat_Shoes_–_Littlebox_India_A_woman_wearing_a_short_dress_and_mid-calf_lace-up_brown_motorcycle_combat_boots_stands_confidently..jpg,shoes piece called Mid Calf Lace Up Motorcycle Combat Shoes – Littlebox India A Woman Wearing A Short Dress And Mid Calf Lace Up Brown Motorcycle Combat Boots Stands Confidently.
ca997678-0519-4aaf-adf1-9dd0eb0106ba,Motorcycle Side Zipper Knee Boots – Littlebox India Back View Of Black Motorcycle Knee Boot With A Platform Sole And Side Zipper Detail.,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Motorcycle_Side_Zipper_Knee_Boots_–_Littlebox_India_Back_view_of_Black_motorcycle_knee_boot_with_a_platform_sole_and_side_zipper_detail..jpg,shoes piece called Motorcycle Side Zipper Knee Boots – Littlebox India Back View Of Black Motorcycle Knee Boot With A Platform Sole And Side Zipper Detail.
53082420-483e-4789-8ff9-4e5e40e6a8eb,"Off Duty Model Aesthetics Puffer Style Chunky Boot – Littlebox India A Pair Of Brown And White Chunky Boots With Black Soles, Featuring A Puffer Style Design, Suitable F",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Off_Duty_Model_Aesthetics_Puffer_Style_Chunky_Boot_–_Littlebox_India_A_pair_of_brown_and_white_chunky_boots_with_black_soles,_featuring_a_puffer_style_design,_suitable_f.jpg","shoes piece called Off Duty Model Aesthetics Puffer Style Chunky Boot – Littlebox India A Pair Of Brown And White Chunky Boots With Black Soles, Featuring A Puffer Style Design, Suitable F"
e7806ec3-45b5-4e78-a863-0941b2f77e13,Open Toe Bowknot Brown Sandals – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Open_Toe_Bowknot_Brown_Sandals_–_Littlebox_India_image_10.jpg,shoes piece called Open Toe Bowknot Brown Sandals – Littlebox India Image 10
7f7da321-f696-4ae7-854e-9918c74a6bf6,Ophelia Flats,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\OPHELIA FLATS.jpg,shoes piece called Ophelia Flats
c7472479-7d73-446e-b697-5dbd92f91fbc,Peach Flower Decor High Heel Beach Sandals – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Peach_Flower_Decor_High_Heel_Beach_Sandals_–_Littlebox_India_image_10.jpg,shoes piece called Peach Flower Decor High Heel Beach Sandals – Littlebox India Image 10
473b9e77-6943-4e93-94e0-7d9152bd1bee,Pink Flower Decor High Heel Beach Sandals – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Pink_Flower_Decor_High_Heel_Beach_Sandals_–_Littlebox_India_image_10.jpg,shoes piece called Pink Flower Decor High Heel Beach Sandals – Littlebox India Image 10
d6682634-d5b2-4eeb-9400-bd0717cfe4d6,Rooma,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\ROOMA.jpg,shoes piece called Rooma
35966d61-98c5-4c64-804c-7f94f92e09b8,Round Toe Chunky Loafers With Silver Chain – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Round_Toe_Chunky_Loafers_With_Silver_Chain_–_Littlebox_India_image_10.jpg,shoes piece called Round Toe Chunky Loafers With Silver Chain – Littlebox India Image 10
c858be40-9db6-49ed-9ce2-d0f5f2db02a8,"Runway Platform Knee High Boots In Black – Littlebox India A Woman Wearing Black Knee High Platform Boots And A Stylish Skirt, Posing Confidently On A Runway",shoes,"data\images\shoes-20251116T220816Z-1-001\shoes\Runway_Platform_Knee_High_Boots_In_Black_–_Littlebox_India_A_woman_wearing_black_knee-high_platform_boots_and_a_stylish_skirt,_posing_confidently_on_a_runway.jpg","shoes piece called Runway Platform Knee High Boots In Black – Littlebox India A Woman Wearing Black Knee High Platform Boots And A Stylish Skirt, Posing Confidently On A Runway"
98de8225-894a-4add-b17b-0f288edcbbca,Sal,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\SAL.jpg,shoes piece called Sal
6fef6645-ffc2-472f-bbb4-bc00222aad14,Sasha,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\SASHA.jpg,shoes piece called Sasha
c3347851-43ca-4fdf-963e-419aeca8e21b,Showstopper Vibe Classy Black Rhinestone Platform Heels Footwear – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Showstopper_Vibe_Classy_Black_Rhinestone_Platform_Heels_Footwear_–_Littlebox_India_image_10.jpg,shoes piece called Showstopper Vibe Classy Black Rhinestone Platform Heels Footwear – Littlebox India Image 10
7873a4db-64ca-47c3-afb4-0c6b4ee39e80,Showstopper Vibe Hot Pink Rhinestone Platform Heels – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Showstopper_Vibe_Hot_Pink_Rhinestone_Platform_Heels_–_Littlebox_India_image_10.jpg,shoes piece called Showstopper Vibe Hot Pink Rhinestone Platform Heels – Littlebox India Image 10
6bf67aa7-5e60-453a-bec4-aa952f2f32f9,Solene,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\SOLENE.jpg,shoes piece called Solene
f8902b53-ed5d-4dee-ba73-c144c451c9df,Square Toe Ballerina Burgundy Flats Shoes – Littlebox India Image 10,shoes,data\images\shoes-20251116T220816Z-1-001\shoes\Square_Toe_Ballerina_Burgundy_Flats_Shoes_–_Littlebox_India_image_10.jpg,shoes piece called Square Toe Ballerina Burgundy Flats Shoes – Littlebox India Image 10
